LogId,BlockId,Timestamp,Level,Server,Component,PID,User,Message,FullLog,RootCause,Label
LOG0010479,blk_649148261,2024-01-01 14:33:11,ERROR,db-replica,kernel,22436,user_0171,High network latency 2500ms detected,2024-01-01 14:33:11 ERROR [db-replica] kernel[22436]: High network latency 2500ms detected,Network Issue,1
LOG0010487,blk_356060398,2024-01-01 14:33:53,ERROR,cache-01,redis,35034,user_0079,OutOfMemoryError Java heap space,2024-01-01 14:33:53 ERROR [cache-01] redis[35034]: OutOfMemoryError Java heap space,Memory Overflow,1
LOG0010496,blk_263252299,2024-01-01 14:34:39,ERROR,server-01,sshd,35626,user_0168,OutOfMemoryError Java heap space,2024-01-01 14:34:39 ERROR [server-01] sshd[35626]: OutOfMemoryError Java heap space,Memory Overflow,1
LOG0010499,blk_401381334,2024-01-01 14:34:52,ERROR,app-server,systemd,15640,user_0181,Unhandled exception IndexOutOfBoundsException,2024-01-01 14:34:52 ERROR [app-server] systemd[15640]: Unhandled exception IndexOutOfBoundsException,Application Crash,1
LOG0010505,blk_851695364,2024-01-01 14:35:22,ERROR,app-server,mysqld,8669,user_0074,ARP table overflow network flooding,2024-01-01 14:35:22 ERROR [app-server] mysqld[8669]: ARP table overflow network flooding,Network Issue,1
LOG0010510,blk_788154706,2024-01-01 14:35:48,ERROR,server-01,sshd,32794,user_0049,Bad sector detected at block 4096,2024-01-01 14:35:48 ERROR [server-01] sshd[32794]: Bad sector detected at block 4096,Disk Failure,1
LOG0010518,blk_930087221,2024-01-01 14:36:29,ERROR,web-02,java-app,57190,user_0149,Segmentation fault core dumped,2024-01-01 14:36:29 ERROR [web-02] java-app[57190]: Segmentation fault core dumped,Application Crash,1
LOG0010520,blk_778792946,2024-01-01 14:36:37,ERROR,proxy-01,nginx,13675,user_0144,Malware signature matched in process,2024-01-01 14:36:37 ERROR [proxy-01] nginx[13675]: Malware signature matched in process,Security Attack,1
LOG0010528,blk_335196726,2024-01-01 14:37:16,ERROR,monitor-01,mysqld,39089,user_0160,ARP table overflow network flooding,2024-01-01 14:37:16 ERROR [monitor-01] mysqld[39089]: ARP table overflow network flooding,Network Issue,1
LOG0010535,blk_807617685,2024-01-01 14:37:51,ERROR,db-replica,cron,44233,user_0035,Disk I/O error on /dev/sda1,2024-01-01 14:37:51 ERROR [db-replica] cron[44233]: Disk I/O error on /dev/sda1,Disk Failure,1
LOG0010539,blk_279847678,2024-01-01 14:38:14,ERROR,server-02,network-manager,58276,user_0189,ARP table overflow network flooding,2024-01-01 14:38:14 ERROR [server-02] network-manager[58276]: ARP table overflow network flooding,Network Issue,1
LOG0010540,blk_698764816,2024-01-01 14:38:18,ERROR,monitor-01,sshd,14738,user_0132,Buffer overflow detected in stack,2024-01-01 14:38:18 ERROR [monitor-01] sshd[14738]: Buffer overflow detected in stack,Memory Overflow,1
LOG0010547,blk_479041291,2024-01-01 14:38:52,ERROR,server-01,redis,55477,user_0002,Bad sector detected at block 4096,2024-01-01 14:38:52 ERROR [server-01] redis[55477]: Bad sector detected at block 4096,Disk Failure,1
LOG0010552,blk_721240219,2024-01-01 14:39:16,ERROR,app-server,sshd,15160,user_0155,Swap usage at 100 percent system thrashing,2024-01-01 14:39:16 ERROR [app-server] sshd[15160]: Swap usage at 100 percent system thrashing,Memory Overflow,1
LOG0010562,blk_349287668,2024-01-01 14:40:07,ERROR,web-02,sshd,38277,user_0069,Disk controller failure reported,2024-01-01 14:40:07 ERROR [web-02] sshd[38277]: Disk controller failure reported,Disk Failure,1
LOG0010563,blk_814545551,2024-01-01 14:40:12,ERROR,proxy-01,mysqld,42537,user_0082,Brute force attack on SSH port 22 blocked,2024-01-01 14:40:12 ERROR [proxy-01] mysqld[42537]: Brute force attack on SSH port 22 blocked,Security Attack,1
LOG0010578,blk_229359771,2024-01-01 14:41:25,ERROR,app-server,nginx,62632,user_0162,ARP table overflow network flooding,2024-01-01 14:41:25 ERROR [app-server] nginx[62632]: ARP table overflow network flooding,Network Issue,1
LOG0010579,blk_589980693,2024-01-01 14:41:30,ERROR,web-01,postgres,25265,user_0088,HDD temperature exceeded threshold 65C,2024-01-01 14:41:30 ERROR [web-01] postgres[25265]: HDD temperature exceeded threshold 65C,Disk Failure,1
LOG0010581,blk_527647416,2024-01-01 14:41:40,ERROR,cache-01,systemd,26306,user_0150,Network interface eth1 link down,2024-01-01 14:41:40 ERROR [cache-01] systemd[26306]: Network interface eth1 link down,Network Issue,1
LOG0010596,blk_672784456,2024-01-01 14:42:55,ERROR,app-server,kernel,33125,user_0076,SQL injection pattern detected in request,2024-01-01 14:42:55 ERROR [app-server] kernel[33125]: SQL injection pattern detected in request,Security Attack,1
LOG0010612,blk_357466471,2024-01-01 14:44:19,ERROR,server-02,postgres,58299,user_0072,Virtual memory exhausted cannot allocate,2024-01-01 14:44:19 ERROR [server-02] postgres[58299]: Virtual memory exhausted cannot allocate,Memory Overflow,1
LOG0010618,blk_357280679,2024-01-01 14:44:49,ERROR,server-02,cron,47291,user_0126,Write failed no space left on device,2024-01-01 14:44:49 ERROR [server-02] cron[47291]: Write failed no space left on device,Disk Failure,1
LOG0010626,blk_706847034,2024-01-01 14:45:26,ERROR,db-replica,redis,49835,user_0188,Privilege escalation attempt detected,2024-01-01 14:45:26 ERROR [db-replica] redis[49835]: Privilege escalation attempt detected,Security Attack,1
LOG0010635,blk_811115392,2024-01-01 14:46:14,ERROR,web-02,sshd,31392,user_0073,SMART error disk health critical,2024-01-01 14:46:14 ERROR [web-02] sshd[31392]: SMART error disk health critical,Disk Failure,1
LOG0010638,blk_792595504,2024-01-01 14:46:27,ERROR,monitor-01,postgres,51196,user_0047,Database connection pool exhausted timeout,2024-01-01 14:46:27 ERROR [monitor-01] postgres[51196]: Database connection pool exhausted timeout,Application Crash,1
LOG0010673,blk_253107205,2024-01-01 14:49:24,ERROR,web-02,systemd,20169,user_0051,Buffer overflow detected in stack,2024-01-01 14:49:24 ERROR [web-02] systemd[20169]: Buffer overflow detected in stack,Memory Overflow,1
LOG0010697,blk_172573122,2024-01-01 14:51:20,ERROR,db-replica,sshd,63535,user_0011,Network interface eth1 link down,2024-01-01 14:51:20 ERROR [db-replica] sshd[63535]: Network interface eth1 link down,Network Issue,1
LOG0010719,blk_490182369,2024-01-01 14:53:13,ERROR,cache-01,nginx,7848,user_0077,DDoS attack detected high traffic volume,2024-01-01 14:53:13 ERROR [cache-01] nginx[7848]: DDoS attack detected high traffic volume,Security Attack,1
LOG0010721,blk_845530009,2024-01-01 14:53:23,ERROR,monitor-01,java-app,64640,user_0103,SMART error disk health critical,2024-01-01 14:53:23 ERROR [monitor-01] java-app[64640]: SMART error disk health critical,Disk Failure,1
LOG0010722,blk_620324242,2024-01-01 14:53:25,ERROR,proxy-01,sshd,54438,user_0005,Failed login attempt 50 tries in 10 seconds,2024-01-01 14:53:25 ERROR [proxy-01] sshd[54438]: Failed login attempt 50 tries in 10 seconds,Security Attack,1
LOG0010724,blk_152609783,2024-01-01 14:53:37,ERROR,web-02,cron,8277,user_0024,Buffer overflow detected in stack,2024-01-01 14:53:37 ERROR [web-02] cron[8277]: Buffer overflow detected in stack,Memory Overflow,1
LOG0010728,blk_562858008,2024-01-01 14:53:58,ERROR,db-replica,systemd,54672,user_0099,Connection timeout to 192.168.1.1 after 30s,2024-01-01 14:53:58 ERROR [db-replica] systemd[54672]: Connection timeout to 192.168.1.1 after 30s,Network Issue,1
LOG0010739,blk_430657529,2024-01-01 14:54:53,ERROR,server-02,network-manager,36558,user_0150,Unhandled exception IndexOutOfBoundsException,2024-01-01 14:54:53 ERROR [server-02] network-manager[36558]: Unhandled exception IndexOutOfBoundsException,Application Crash,1
LOG0010743,blk_300267404,2024-01-01 14:55:10,ERROR,cache-01,kernel,60008,user_0022,RSS memory usage 98 percent critical,2024-01-01 14:55:10 ERROR [cache-01] kernel[60008]: RSS memory usage 98 percent critical,Memory Overflow,1
LOG0010746,blk_988531170,2024-01-01 14:55:25,ERROR,server-01,redis,48162,user_0083,Unhandled exception IndexOutOfBoundsException,2024-01-01 14:55:25 ERROR [server-01] redis[48162]: Unhandled exception IndexOutOfBoundsException,Application Crash,1
LOG0010749,blk_313675410,2024-01-01 14:55:41,ERROR,web-02,systemd,46024,user_0148,Read error on sector 20480,2024-01-01 14:55:41 ERROR [web-02] systemd[46024]: Read error on sector 20480,Disk Failure,1
LOG0010761,blk_603232106,2024-01-01 14:56:41,ERROR,app-server,postgres,5877,user_0038,Memory leak detected in application thread,2024-01-01 14:56:41 ERROR [app-server] postgres[5877]: Memory leak detected in application thread,Memory Overflow,1
LOG0010765,blk_701113402,2024-01-01 14:57:01,ERROR,cache-01,sshd,52866,user_0038,GC overhead limit exceeded,2024-01-01 14:57:01 ERROR [cache-01] sshd[52866]: GC overhead limit exceeded,Memory Overflow,1
LOG0010782,blk_398135338,2024-01-01 14:58:27,ERROR,monitor-01,network-manager,46333,user_0053,Unauthorized access detected from IP address,2024-01-01 14:58:27 ERROR [monitor-01] network-manager[46333]: Unauthorized access detected from IP address,Security Attack,1
LOG0010785,blk_866668978,2024-01-01 14:58:44,ERROR,cache-01,redis,4495,user_0200,Disk controller failure reported,2024-01-01 14:58:44 ERROR [cache-01] redis[4495]: Disk controller failure reported,Disk Failure,1
LOG0010786,blk_577343271,2024-01-01 14:58:45,ERROR,proxy-01,postgres,24782,user_0148,TCP retransmit storm detected on port 443,2024-01-01 14:58:45 ERROR [proxy-01] postgres[24782]: TCP retransmit storm detected on port 443,Network Issue,1
LOG0010789,blk_818573720,2024-01-01 14:59:03,ERROR,cache-01,redis,54864,user_0117,Network interface eth1 link down,2024-01-01 14:59:03 ERROR [cache-01] redis[54864]: Network interface eth1 link down,Network Issue,1
LOG0010797,blk_610787956,2024-01-01 14:59:40,ERROR,web-02,postgres,41261,user_0069,HDD temperature exceeded threshold 65C,2024-01-01 14:59:40 ERROR [web-02] postgres[41261]: HDD temperature exceeded threshold 65C,Disk Failure,1
LOG0010800,blk_234664471,2024-01-01 14:59:58,ERROR,server-01,network-manager,29183,user_0023,Application deadlock detected waiting threads,2024-01-01 14:59:58 ERROR [server-01] network-manager[29183]: Application deadlock detected waiting threads,Application Crash,1
LOG0010801,blk_523151824,2024-01-01 15:00:02,ERROR,web-01,java-app,5976,user_0086,Failed login attempt 50 tries in 10 seconds,2024-01-01 15:00:02 ERROR [web-01] java-app[5976]: Failed login attempt 50 tries in 10 seconds,Security Attack,1
LOG0010807,blk_502643152,2024-01-01 15:00:33,ERROR,monitor-01,nginx,23717,user_0192,Bad sector detected at block 4096,2024-01-01 15:00:33 ERROR [monitor-01] nginx[23717]: Bad sector detected at block 4096,Disk Failure,1
LOG0010813,blk_989612440,2024-01-01 15:01:04,ERROR,monitor-01,sshd,20900,user_0052,Write failed no space left on device,2024-01-01 15:01:04 ERROR [monitor-01] sshd[20900]: Write failed no space left on device,Disk Failure,1
LOG0010820,blk_213810471,2024-01-01 15:01:38,ERROR,db-primary,postgres,49682,user_0138,Database connection pool exhausted timeout,2024-01-01 15:01:38 ERROR [db-primary] postgres[49682]: Database connection pool exhausted timeout,Application Crash,1
LOG0010825,blk_685934849,2024-01-01 15:02:00,ERROR,web-02,java-app,46252,user_0158,Memory leak detected in application thread,2024-01-01 15:02:00 ERROR [web-02] java-app[46252]: Memory leak detected in application thread,Memory Overflow,1
LOG0010826,blk_539684265,2024-01-01 15:02:05,ERROR,server-01,redis,37608,user_0024,Malware signature matched in process,2024-01-01 15:02:05 ERROR [server-01] redis[37608]: Malware signature matched in process,Security Attack,1
LOG0010831,blk_118010736,2024-01-01 15:02:30,ERROR,server-01,cron,21572,user_0053,Memory leak detected in application thread,2024-01-01 15:02:30 ERROR [server-01] cron[21572]: Memory leak detected in application thread,Memory Overflow,1
LOG0010837,blk_882026009,2024-01-01 15:03:02,ERROR,web-02,postgres,36150,user_0173,DDoS attack detected high traffic volume,2024-01-01 15:03:02 ERROR [web-02] postgres[36150]: DDoS attack detected high traffic volume,Security Attack,1
LOG0010838,blk_576716104,2024-01-01 15:03:06,ERROR,web-02,kernel,2786,user_0056,Swap usage at 100 percent system thrashing,2024-01-01 15:03:06 ERROR [web-02] kernel[2786]: Swap usage at 100 percent system thrashing,Memory Overflow,1
LOG0010845,blk_954778267,2024-01-01 15:03:42,ERROR,db-primary,cron,43405,user_0113,Disk controller failure reported,2024-01-01 15:03:42 ERROR [db-primary] cron[43405]: Disk controller failure reported,Disk Failure,1
LOG0010854,blk_890745251,2024-01-01 15:04:29,ERROR,web-01,sshd,16683,user_0120,Database connection pool exhausted timeout,2024-01-01 15:04:29 ERROR [web-01] sshd[16683]: Database connection pool exhausted timeout,Application Crash,1
LOG0010856,blk_689005919,2024-01-01 15:04:36,ERROR,monitor-01,cron,61655,user_0165,XSS attack vector found in form submission,2024-01-01 15:04:36 ERROR [monitor-01] cron[61655]: XSS attack vector found in form submission,Security Attack,1
LOG0010857,blk_835001917,2024-01-01 15:04:40,ERROR,proxy-01,java-app,5880,user_0195,Virtual memory exhausted cannot allocate,2024-01-01 15:04:40 ERROR [proxy-01] java-app[5880]: Virtual memory exhausted cannot allocate,Memory Overflow,1
LOG0010859,blk_944096942,2024-01-01 15:04:51,ERROR,db-primary,cron,36351,user_0079,Segmentation fault core dumped,2024-01-01 15:04:51 ERROR [db-primary] cron[36351]: Segmentation fault core dumped,Application Crash,1
LOG0010862,blk_809544754,2024-01-01 15:05:06,ERROR,monitor-01,sshd,15209,user_0096,NullPointerException in UserService class,2024-01-01 15:05:06 ERROR [monitor-01] sshd[15209]: NullPointerException in UserService class,Application Crash,1
LOG0010879,blk_223626074,2024-01-01 15:06:33,ERROR,web-01,nginx,53316,user_0073,DDoS attack detected high traffic volume,2024-01-01 15:06:33 ERROR [web-01] nginx[53316]: DDoS attack detected high traffic volume,Security Attack,1
LOG0010885,blk_914834730,2024-01-01 15:07:03,ERROR,app-server,redis,4620,user_0069,GC overhead limit exceeded,2024-01-01 15:07:03 ERROR [app-server] redis[4620]: GC overhead limit exceeded,Memory Overflow,1
LOG0010898,blk_352325301,2024-01-01 15:08:09,ERROR,server-01,nginx,58790,user_0152,Swap usage at 100 percent system thrashing,2024-01-01 15:08:09 ERROR [server-01] nginx[58790]: Swap usage at 100 percent system thrashing,Memory Overflow,1
LOG0010902,blk_683462268,2024-01-01 15:08:28,ERROR,monitor-01,sshd,55302,user_0182,XSS attack vector found in form submission,2024-01-01 15:08:28 ERROR [monitor-01] sshd[55302]: XSS attack vector found in form submission,Security Attack,1
LOG0010911,blk_925186393,2024-01-01 15:09:12,ERROR,db-primary,systemd,64005,user_0155,Critical thread pool exhausted all workers busy,2024-01-01 15:09:12 ERROR [db-primary] systemd[64005]: Critical thread pool exhausted all workers busy,Application Crash,1
LOG0010917,blk_806887763,2024-01-01 15:09:43,ERROR,db-replica,kernel,62009,user_0176,Buffer overflow detected in stack,2024-01-01 15:09:43 ERROR [db-replica] kernel[62009]: Buffer overflow detected in stack,Memory Overflow,1
LOG0010919,blk_126369910,2024-01-01 15:09:53,ERROR,web-01,nginx,61343,user_0039,RAID array degraded missing disk,2024-01-01 15:09:53 ERROR [web-01] nginx[61343]: RAID array degraded missing disk,Disk Failure,1
LOG0010928,blk_727464402,2024-01-01 15:10:35,ERROR,db-replica,mysqld,28673,user_0165,HDD temperature exceeded threshold 65C,2024-01-01 15:10:35 ERROR [db-replica] mysqld[28673]: HDD temperature exceeded threshold 65C,Disk Failure,1
LOG0010934,blk_464346205,2024-01-01 15:11:06,ERROR,monitor-01,nginx,25833,user_0196,Unhandled exception IndexOutOfBoundsException,2024-01-01 15:11:06 ERROR [monitor-01] nginx[25833]: Unhandled exception IndexOutOfBoundsException,Application Crash,1
LOG0010945,blk_444987474,2024-01-01 15:12:01,ERROR,proxy-01,cron,14635,user_0197,DDoS attack detected high traffic volume,2024-01-01 15:12:01 ERROR [proxy-01] cron[14635]: DDoS attack detected high traffic volume,Security Attack,1
LOG0010948,blk_412588031,2024-01-01 15:12:16,ERROR,db-replica,kernel,36530,user_0008,Network interface eth1 link down,2024-01-01 15:12:16 ERROR [db-replica] kernel[36530]: Network interface eth1 link down,Network Issue,1
LOG0010955,blk_104886312,2024-01-01 15:12:53,ERROR,web-02,mysqld,47300,user_0036,GC overhead limit exceeded,2024-01-01 15:12:53 ERROR [web-02] mysqld[47300]: GC overhead limit exceeded,Memory Overflow,1
LOG0010957,blk_936513715,2024-01-01 15:13:00,ERROR,proxy-01,kernel,37113,user_0089,DNS resolution failed for db.internal host,2024-01-01 15:13:00 ERROR [proxy-01] kernel[37113]: DNS resolution failed for db.internal host,Network Issue,1
LOG0010989,blk_335977399,2024-01-01 15:15:40,ERROR,server-02,kernel,28649,user_0038,Disk controller failure reported,2024-01-01 15:15:40 ERROR [server-02] kernel[28649]: Disk controller failure reported,Disk Failure,1
LOG0010999,blk_893288394,2024-01-01 15:16:31,ERROR,web-02,sshd,49515,user_0140,Dependency service unavailable circuit open,2024-01-01 15:16:31 ERROR [web-02] sshd[49515]: Dependency service unavailable circuit open,Application Crash,1
LOG0011005,blk_636633979,2024-01-01 15:17:04,ERROR,db-replica,java-app,9607,user_0200,RAID array degraded missing disk,2024-01-01 15:17:04 ERROR [db-replica] java-app[9607]: RAID array degraded missing disk,Disk Failure,1
